id,title,description,availability,condition,price,sale_price,link,image_link,brand
13040513397,포트메리온 보타닉 가든 엠보스드 브런치 2인 세트,포트메리온 보타닉 가든 엠보스드 브런치 2인 세트 - 포트메리온 홈세트 제품입니다.,in stock,new,221300 KRW,132780 KRW,https://mkt.shopping.naver.com/link/6a6f1feeb030596f4781059f,https://shop1.phinf.naver.net/20260130_202/1769738755150bQQ11_JPEG/47389650916951885_1304365165.jpg,포트메리온
13036901347,포트메리온 보타닉 가든 엠보스드 디저트 1인 세트,포트메리온 보타닉 가든 엠보스드 디저트 1인 세트 - 포트메리온 디저트세트 제품입니다.,in stock,new,89400 KRW,53640 KRW,https://mkt.shopping.naver.com/link/6a6f1fee071bd0208e356a68,https://shop1.phinf.naver.net/20260129_296/1769675094948rr7gG_JPEG/28052563072189569_287873336.jpg,포트메리온
13035467687,"포트메리온 보타닉 가든 모노 1인 4p 세트(A,B세트)","포트메리온 보타닉 가든 모노 1인 4p 세트(A,B세트) - 포트메리온 홈세트 제품입니다.",in stock,new,198000 KRW,118800 KRW,https://mkt.shopping.naver.com/link/6a6f1fee0f7dd04f9d81da8f,https://shop1.phinf.naver.net/20260617_194/1781682170100Dk4CG_JPEG/11741560409159808_321606537.jpg,포트메리온
13035443099,포트메리온 보타닉 가든 모노 머그 0.35L 1p,포트메리온 보타닉 가든 모노 머그 0.35L 1p - 포트메리온 머그 제품입니다.,out of stock,new,45900 KRW,34420 KRW,https://mkt.shopping.naver.com/link/6a9ca9548045e373d81cb454,https://shop1.phinf.naver.net/20260129_94/1769654490731A8Tdk_JPEG/84670305600955026_1249444711.jpg,포트메리온
13035420769,포트메리온 보타닉 가든 모노 시리얼볼 15cm 1p,포트메리온 보타닉 가든 모노 시리얼볼 15cm 1p - 포트메리온 볼 제품입니다.,out of stock,new,51300 KRW,38470 KRW,https://mkt.shopping.naver.com/link/6a9ca954cc78491a7acb56bf,https://shop1.phinf.naver.net/20260129_129/1769654225660oioih_JPEG/103787049844992756_1759448115.jpg,포트메리온
13035407461,포트메리온 보타닉 가든 모노 사이드접시 23cm 1p,포트메리온 보타닉 가든 모노 사이드접시 23cm 1p - 포트메리온 접시 제품입니다.,out of stock,new,47100 KRW,35320 KRW,https://mkt.shopping.naver.com/link/6a9ca9542a761a0154b8b82e,https://shop1.phinf.naver.net/20260129_44/1769654074005tUwA3_JPEG/79784535703596110_603932790.jpg,포트메리온
13035395289,포트메리온 보타닉 가든 모노 쿠프접시(대) 26cm 1p,포트메리온 보타닉 가든 모노 쿠프접시(대) 26cm 1p - 포트메리온 접시 제품입니다.,out of stock,new,53700 KRW,40270 KRW,https://mkt.shopping.naver.com/link/6a9ca9547a192905d5e974ed,https://shop1.phinf.naver.net/20260202_218/1770017048412mdSfl_JPEG/24569327914098805_1418500669.jpg,포트메리온
13035387305,포트메리온 보타닉 가든 엠보스드 탱커드 머그 0.45L 4p,포트메리온 보타닉 가든 엠보스드 탱커드 머그 0.45L 4p - 포트메리온 머그 제품입니다.,in stock,new,271200 KRW,162720 KRW,https://mkt.shopping.naver.com/link/6a6f1fee071bd0208e356a69,https://shop1.phinf.naver.net/20260129_125/1769653763661DDcQR_JPEG/49853377556396060_314868358.jpg,포트메리온
13035373345,포트메리온 보타닉 가든 엠보스드 탱커드 머그 0.34L 4p,포트메리온 보타닉 가든 엠보스드 탱커드 머그 0.34L 4p - 포트메리온 머그 제품입니다.,in stock,new,246400 KRW,147840 KRW,https://mkt.shopping.naver.com/link/6a6f1fee77b14c40780d787a,https://shop1.phinf.naver.net/20260129_43/1769653591231sgJtT_JPEG/22369151698917864_1492172176.jpg,포트메리온
13035347022,포트메리온 보타닉 가든 엠보스드 로우볼 14cm 4p,포트메리온 보타닉 가든 엠보스드 로우볼 14cm 4p - 포트메리온 볼 제품입니다.,in stock,new,136400 KRW,102300 KRW,https://mkt.shopping.naver.com/link/6a6f1fee3fc0f74b5414b640,https://shop1.phinf.naver.net/20260129_90/1769653110515S7ozL_JPEG/24205390052510321_1882710404.jpg,포트메리온
13035328951,포트메리온 보타닉 가든 엠보스드 오트밀 16cm 4p,포트메리온 보타닉 가든 엠보스드 오트밀 16cm 4p - 포트메리온 볼 제품입니다.,in stock,new,140000 KRW,105000 KRW,https://mkt.shopping.naver.com/link/6a6f1fee26a1f61dceb904d2,https://shop1.phinf.naver.net/20260129_217/1769652904320fjv0h_JPEG/76410268720376600_1940687168.jpg,포트메리온
13035294701,포트메리온 보타닉 가든 엠보스드 샐러드볼 17cm 4p (B),포트메리온 보타닉 가든 엠보스드 샐러드볼 17cm 4p (B) - 포트메리온 볼 제품입니다.,in stock,new,254400 KRW,190800 KRW,https://mkt.shopping.naver.com/link/6a6f1fee77b14c40780d787b,https://shop1.phinf.naver.net/20250718_180/1752808688337pIjkq_JPEG/69034003180615698_1287781122.jpg,포트메리온
13035233416,포트메리온 보타닉 가든 엠보스드 파스타볼 23cm 4p (B세트),포트메리온 보타닉 가든 엠보스드 파스타볼 23cm 4p (B세트) - 포트메리온 볼 제품입니다.,in stock,new,193200 KRW,144900 KRW,https://mkt.shopping.naver.com/link/6a6f1fee0f7dd04f9d81da90,https://shop1.phinf.naver.net/20260129_141/1769651276575WIbEG_JPEG/84667091449787429_2035173050.jpg,포트메리온
13031894532,포트메리온 보타닉 가든 엠보스드 공기(소) 11cm 4p,포트메리온 보타닉 가든 엠보스드 공기(소) 11cm 4p - 포트메리온 공기 제품입니다.,in stock,new,144400 KRW,108300 KRW,https://mkt.shopping.naver.com/link/6a6f1fee26a1f61dceb904d3,https://shop1.phinf.naver.net/20260119_27/17687991290541W10Q_JPEG/11310864047193810_542984591.jpg,포트메리온
13031861602,포트메리온 보타닉 가든 엠보스드 공기 12cm 4p,포트메리온 보타닉 가든 엠보스드 공기 12cm 4p - 포트메리온 공기 제품입니다.,in stock,new,160800 KRW,120600 KRW,https://mkt.shopping.naver.com/link/6a6f1fee26a1f61dceb904d4,https://shop1.phinf.naver.net/20260119_123/176879807254038f41_JPEG/102931003663004331_1739393872.jpg,포트메리온
13031836386,포트메리온 보타닉 가든 엠보스드 대접 14cm 4p,포트메리온 보타닉 가든 엠보스드 대접 14cm 4p - 포트메리온 공기 제품입니다.,in stock,new,175600 KRW,131700 KRW,https://mkt.shopping.naver.com/link/6a6f1fee3fc0f74b5414b641,https://shop1.phinf.naver.net/20260128_116/17695878424291Oqrc_JPEG/24196659401468068_1866685157.jpg,포트메리온
13031792438,포트메리온 보타닉 가든 엠보스드 BF커피잔 0.26L 4인조,포트메리온 보타닉 가든 엠보스드 BF커피잔 0.26L 4인조 - 포트메리온 찻잔 제품입니다.,in stock,new,280400 KRW,210300 KRW,https://mkt.shopping.naver.com/link/6a6f1fee0f7dd04f9d81da91,https://shop1.phinf.naver.net/20260128_185/17695873109918JdcV_JPEG/103720116729899952_1835733939.jpg,포트메리온
13031769855,포트메리온 보타닉 가든 엠보스드 브레드접시 16cm 4p,포트메리온 보타닉 가든 엠보스드 브레드접시 16cm 4p - 포트메리온 접시 제품입니다.,in stock,new,111200 KRW,83400 KRW,https://mkt.shopping.naver.com/link/6a6f1feec6480f0d46eea73e,https://shop1.phinf.naver.net/20260128_99/1769587015323c38If_JPEG/42573868470999125_1328438947.jpg,포트메리온
13031031835,포트메리온 보타닉 가든 엠보스드 파스타볼 23cm 1p (B세트),포트메리온 보타닉 가든 엠보스드 파스타볼 23cm 1p (B세트) - 포트메리온 볼 제품입니다.,in stock,new,48300 KRW,36220 KRW,https://mkt.shopping.naver.com/link/6a6f1feec6480f0d46eea73c,https://shop1.phinf.naver.net/20260128_171/1769577539986WLO3i_JPEG/103710364183209917_1153453138.jpg,포트메리온
13030961766,포트메리온 보타닉 가든 엠보스드 파스타볼 23cm 1p,포트메리온 보타닉 가든 엠보스드 파스타볼 23cm 1p - 포트메리온 볼 제품입니다.,in stock,new,48300 KRW,36220 KRW,https://mkt.shopping.naver.com/link/6a6f1fee14783f7893d150b6,https://shop1.phinf.naver.net/20260128_246/1769576351545atQhr_JPEG/103709157287200674_1405206375.jpg,포트메리온
13030824332,포트메리온 보타닉 가든 엠보스드 탱커드 머그 0.34L 1p (B),포트메리온 보타닉 가든 엠보스드 탱커드 머그 0.34L 1p (B) - 포트메리온 머그 제품입니다.,in stock,new,61600 KRW,36960 KRW,https://mkt.shopping.naver.com/link/6a6f1feec6480f0d46eea73d,https://shop1.phinf.naver.net/20260128_14/1769570643306P1yNX_JPEG/24268944427448388_1683300124.jpg,포트메리온
13030536850,포트메리온 보타닉 가든 엠보스드 탱커드 머그 0.45L 1p (B),포트메리온 보타닉 가든 엠보스드 탱커드 머그 0.45L 1p (B) - 포트메리온 머그 제품입니다.,in stock,new,67800 KRW,40680 KRW,https://mkt.shopping.naver.com/link/6a6f1feeda16a67bd50a8eaf,https://shop1.phinf.naver.net/20260128_212/1769569672480p3qP6_JPEG/5607439304969878_116523164.jpg,포트메리온
13005374505,포트메리온 보타닉 블루 머그 0.35L 1p,포트메리온 보타닉 블루 머그 0.35L 1p - 포트메리온 머그 제품입니다.,in stock,new,24000 KRW,16800 KRW,https://mkt.shopping.naver.com/link/6a6f1fee0f7dd04f9d81da92,https://shop1.phinf.naver.net/20240919_293/1726716107556tkR8J_JPEG/1278041690850519_242728530.jpg,포트메리온
13005051311,포트메리온 엑소틱 보타닉 가든 악센트볼 5p,포트메리온 엑소틱 보타닉 가든 악센트볼 5p - 포트메리온 볼 제품입니다.,in stock,new,110000 KRW,39900 KRW,https://mkt.shopping.naver.com/link/6a6f1fee071bd0208e356a6a,https://shop1.phinf.naver.net/20260529_249/1780044079025GlyW3_JPEG/57566755895105613_1656719290.jpg,포트메리온
13000950116,포트메리온 보타닉 가든 엠보스드 탱커드 머그 0.45L 1p,포트메리온 보타닉 가든 엠보스드 탱커드 머그 0.45L 1p - 포트메리온 머그 제품입니다.,in stock,new,67800 KRW,40680 KRW,https://mkt.shopping.naver.com/link/6a6f1fee77b14c40780d787c,https://shop1.phinf.naver.net/20260121_176/1768983237399eHUfj_JPEG/35169064843228217_115274111.jpg,포트메리온
13000908195,포트메리온 보타닉 가든 엠보스드 탱커드 머그 0.34L 1p,포트메리온 보타닉 가든 엠보스드 탱커드 머그 0.34L 1p - 포트메리온 머그 제품입니다.,in stock,new,61600 KRW,36960 KRW,https://mkt.shopping.naver.com/link/6a6f1fee26a1f61dceb904d8,https://shop1.phinf.naver.net/20260121_128/17689823491684TF5o_JPEG/103115317300076896_679658293.jpg,포트메리온
13000777731,포트메리온 보타닉 가든 엠보스드 중접시 21.5cm 1p,포트메리온 보타닉 가든 엠보스드 중접시 21.5cm 1p - 포트메리온 접시 제품입니다.,in stock,new,35000 KRW,21000 KRW,https://mkt.shopping.naver.com/link/6a6f1feec6480f0d46eea740,https://shop1.phinf.naver.net/20260121_224/1768981172356Cgv7j_JPEG/96015514421898443_993575663.jpg,포트메리온
13000466673,포트메리온 보타닉 가든 엠보스드 중접시 21.5cm 1p (B),포트메리온 보타닉 가든 엠보스드 중접시 21.5cm 1p (B) - 포트메리온 접시 제품입니다.,in stock,new,35000 KRW,21000 KRW,https://mkt.shopping.naver.com/link/6a6f1fee26a1f61dceb904d6,https://shop1.phinf.naver.net/20260121_239/1768977543264AChe8_JPEG/21264523109064738_1734958745.jpg,포트메리온
13000423425,포트메리온 보타닉 가든 엠보스드 대접시 26cm 1p (B),포트메리온 보타닉 가든 엠보스드 대접시 26cm 1p (B) - 포트메리온 접시 제품입니다.,in stock,new,46100 KRW,27660 KRW,https://mkt.shopping.naver.com/link/6a6f1feec6480f0d46eea73f,https://shop1.phinf.naver.net/20260121_158/1768981398667JAnxt_JPEG/96015740737110928_1783087836.jpg,포트메리온
13000375302,[핫딜]포트메리온 보타닉 가든 키친툴 1p (뒤집개),[핫딜]포트메리온 보타닉 가든 키친툴 1p (뒤집개) - 포트메리온 조리도구세트 제품입니다.,in stock,new,60500 KRW,20570 KRW,https://mkt.shopping.naver.com/link/6a6f1fee26a1f61dceb904d5,https://shop1.phinf.naver.net/20260121_127/1768981723779P4w6m_JPEG/21268703632757710_425525472.jpg,포트메리온
13000367823,[핫딜]포트메리온 보타닉 가든 키친툴 1p (서빙포크),[핫딜]포트메리온 보타닉 가든 키친툴 1p (서빙포크) - 포트메리온 조리도구세트 제품입니다.,in stock,new,54800 KRW,18630 KRW,https://mkt.shopping.naver.com/link/6a6f1fee14783f7893d150b7,https://shop1.phinf.naver.net/20260121_45/1768981999641FF7bR_JPEG/19933401518226349_454875878.jpg,포트메리온
13000342101,"[핫딜]포트메리온 보타닉 가든 키친툴(서빙포크,뒤집개) 2P 세트","[핫딜]포트메리온 보타닉 가든 키친툴(서빙포크,뒤집개) 2P 세트 - 포트메리온 조리도구세트 제품입니다.",in stock,new,115300 KRW,38040 KRW,https://mkt.shopping.naver.com/link/6a6f1fee26a1f61dceb904d7,https://shop1.phinf.naver.net/20260121_146/1768981922218RgO8n_JPEG/103114890341312332_1653858696.jpg,포트메리온
13000201630,포트메리온 보타닉 가든 엠보스드 대접시 26cm 1p,포트메리온 보타닉 가든 엠보스드 대접시 26cm 1p - 포트메리온 접시 제품입니다.,in stock,new,46100 KRW,27660 KRW,https://mkt.shopping.naver.com/link/6a6f1fee0f7dd04f9d81da93,https://shop1.phinf.naver.net/20260121_60/1768974123431PU10h_JPEG/103107054550876037_1719668882.jpg,포트메리온
13000112989,포트메리온 보타닉 가든 엠보스드 오트밀 16cm 1p (B),포트메리온 보타닉 가든 엠보스드 오트밀 16cm 1p (B) - 포트메리온 볼 제품입니다.,in stock,new,35000 KRW,26250 KRW,https://mkt.shopping.naver.com/link/6a6f1fee14783f7893d150b8,https://shop1.phinf.naver.net/20260121_124/1768972991369hRyqj_JPEG/96007333443814426_2016600903.jpg,포트메리온
13000071023,포트메리온 보타닉 가든 엠보스드 오트밀 16cm 1p,포트메리온 보타닉 가든 엠보스드 오트밀 16cm 1p - 포트메리온 찬기 제품입니다.,in stock,new,35000 KRW,26250 KRW,https://mkt.shopping.naver.com/link/6a6f1fee3fc0f74b5414b642,https://shop1.phinf.naver.net/20260121_202/1768972210124Ev6ks_JPEG/19923612003415742_413047972.jpg,포트메리온
12996212367,포트메리온 보타닉 가든 엠보스드 샐러드볼 17cm 1p (C),포트메리온 보타닉 가든 엠보스드 샐러드볼 17cm 1p (C) - 포트메리온 볼 제품입니다.,in stock,new,63600 KRW,47700 KRW,https://mkt.shopping.naver.com/link/6a6f1fee77b14c40780d787f,https://shop1.phinf.naver.net/20260120_215/17688981237174BvS4_JPEG/11734482222581381_1968521242.jpg,포트메리온
12996140219,포트메리온 보타닉 가든 엠보스드 브레드접시 16cm 1p (B),포트메리온 보타닉 가든 엠보스드 브레드접시 16cm 1p (B) - 포트메리온 접시 제품입니다.,in stock,new,27800 KRW,20850 KRW,https://mkt.shopping.naver.com/link/6a6f1fee071bd0208e356a6b,https://shop1.phinf.naver.net/20260120_3/1768896487206xkchl_JPEG/39224245375054911_1335141639.jpg,포트메리온
12996017900,포트메리온 보타닉 가든 엠보스드 브레드접시 16cm 1p,포트메리온 보타닉 가든 엠보스드 브레드접시 16cm 1p - 포트메리온 접시 제품입니다.,in stock,new,27800 KRW,20850 KRW,https://mkt.shopping.naver.com/link/6a6f1fee77b14c40780d787d,https://shop1.phinf.naver.net/20260120_182/1768891447449RBKV5_JPEG/48477364872521784_1319349884.jpg,포트메리온
12995369258,포트메리온 보타닉 가든 엠보스드 로우볼 14cm 1p (B),포트메리온 보타닉 가든 엠보스드 로우볼 14cm 1p (B) - 포트메리온 볼 제품입니다.,in stock,new,34100 KRW,25570 KRW,https://mkt.shopping.naver.com/link/6a6f1feec6480f0d46eea741,https://shop1.phinf.naver.net/20260120_250/1768886895398OeMoc_JPEG/103019863524900467_1913273092.jpg,포트메리온
12995292574,포트메리온 보타닉 가든 엠보스드 로우볼 14cm 1p,포트메리온 보타닉 가든 엠보스드 로우볼 14cm 1p - 포트메리온 볼 제품입니다.,in stock,new,34100 KRW,25570 KRW,https://mkt.shopping.naver.com/link/6a6f1feec6480f0d46eea742,https://shop1.phinf.naver.net/20260120_239/1768879353338oCvKj_JPEG/103012321466337038_146829840.jpg,포트메리온
12994837751,포트메리온 보타닉 가든 엠보스드 대접 14cm 1p,포트메리온 보타닉 가든 엠보스드 대접 14cm 1p - 포트메리온 공기 제품입니다.,in stock,new,43900 KRW,32920 KRW,https://mkt.shopping.naver.com/link/6a6f1fee77b14c40780d787e,https://shop1.phinf.naver.net/20260120_5/1768878269509S2FMk_JPEG/6483296349560435_187996649.jpg,포트메리온
12994750071,"포트메리온 보타닉 가든 엠보스드 대접 14cm 1p (A,B)","포트메리온 보타닉 가든 엠보스드 대접 14cm 1p (A,B) - 포트메리온 공기 제품입니다.",in stock,new,43900 KRW,32920 KRW,https://mkt.shopping.naver.com/link/6a6f1feeb030596f478105a0,https://shop1.phinf.naver.net/20260120_126/1768875420410botkt_JPEG/103008185547387205_824392001.jpg,포트메리온
12994622388,"포트메리온 보타닉 가든 엠보스드 공기(소) 11cm 1p (A,B)","포트메리온 보타닉 가든 엠보스드 공기(소) 11cm 1p (A,B) - 포트메리온 공기 제품입니다.",in stock,new,36100 KRW,27070 KRW,https://mkt.shopping.naver.com/link/6a6f1feeb030596f478105a1,https://shop1.phinf.naver.net/20260120_52/1768874481332IFMdc_JPEG/103007246471861847_1357595996.jpg,포트메리온
